"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2003","2.90","2.64","2.96","2.63","1.49B","9.85%"
"09/28/2003","2.64","2.44","2.66","2.38","1.07B","8.64%"
"09/21/2003","2.43","2.33","2.56","2.31","1.39B","2.10%"
"09/14/2003","2.38","2.27","2.41","2.25","697.02M","4.39%"
"09/07/2003","2.28","2.33","2.37","2.24","839.02M","-2.15%"
"08/31/2003","2.33","2.33","2.39","2.29","771.26M","0.43%"
"08/24/2003","2.32","2.24","2.32","2.23","628.78M","2.65%"
"08/17/2003","2.26","2.02","2.35","2.02","1.01B","13.00%"
"08/10/2003","2.00","1.95","2.02","1.92","519.16M","2.04%"
"08/03/2003","1.96","1.99","2.01","1.91","686.35M","-2.00%"
"07/27/2003","2.00","2.07","2.12","1.99","805.90M","-3.85%"
"07/20/2003","2.08","1.74","2.15","1.70","1.85B","18.86%"
"07/13/2003","1.75","1.93","1.98","1.74","825.23M","-6.91%"
"07/06/2003","1.88","1.92","2.04","1.85","945.34M","-1.05%"
"06/29/2003","1.90","1.83","1.91","1.78","464.11M","4.97%"
"06/22/2003","1.81","1.77","1.85","1.73","806.84M","3.43%"
"06/15/2003","1.75","1.73","1.86","1.70","792.24M","2.34%"
"06/08/2003","1.71","1.72","1.77","1.64","778.27M","2.40%"
"06/01/2003","1.67","1.82","1.83","1.66","953.52M","-6.70%"
"05/25/2003","1.79","1.63","1.80","1.62","817.09M","9.15%"
"05/18/2003","1.64","1.64","1.66","1.56","774.32M","-0.61%"
"05/11/2003","1.65","1.54","1.67","1.53","880.89M","6.45%"
"05/04/2003","1.55","1.47","1.56","1.45","1.00B","5.44%"
"04/27/2003","1.47","1.43","1.47","1.41","1.07B","1.38%"
"04/20/2003","1.45","1.25","1.45","1.24","1.64B","16.00%"
"04/13/2003","1.25","1.24","1.27","1.21","659.65M","-3.10%"
"04/06/2003","1.29","1.36","1.38","1.24","821.17M","-1.53%"
"03/30/2003","1.31","1.33","1.35","1.25","780.65M","-3.68%"
"03/23/2003","1.36","1.35","1.40","1.31","840.92M","-2.86%"
"03/16/2003","1.40","1.22","1.40","1.22","1.05B","12.90%"
"03/09/2003","1.24","1.13","1.25","1.12","684.74M","7.83%"
"03/02/2003","1.15","1.11","1.15","1.07","507.33M","4.55%"
"02/23/2003","1.10","1.08","1.11","1.01","530.43M","0.92%"
"02/16/2003","1.09","1.01","1.09","1.01","497.41M","9.00%"
"02/09/2003","1.00","1.07","1.08","0.98","770.60M","-6.54%"
"02/02/2003","1.07","1.10","1.12","1.06","528.59M","-1.83%"
"01/26/2003","1.09","1.08","1.12","1.06","712.22M","-1.80%"
"01/19/2003","1.11","1.06","1.16","1.02","917.30M","3.74%"
"01/12/2003","1.07","1.07","1.14","1.06","700.82M","0.00%"
"01/05/2003","1.07","1.02","1.09","1.01","763.65M","3.88%"
"12/29/2002","1.03","0.94","1.03","0.93","584.26M","9.57%"
"12/22/2002","0.94","1.09","1.12","0.92","860.18M","-14.55%"
"12/15/2002","1.10","1.11","1.13","1.08","465.99M","-0.90%"
"12/08/2002","1.11","1.11","1.13","1.06","617.10M","-1.77%"
"12/01/2002","1.13","1.21","1.25","1.08","904.35M","-3.42%"
"11/24/2002","1.17","1.20","1.23","1.17","495.93M","-2.50%"
"11/17/2002","1.20","1.13","1.21","1.06","1.48B","8.11%"
"11/10/2002","1.11","0.97","1.12","0.94","1.17B","13.27%"
"11/03/2002","0.98","0.97","0.99","0.91","850.36M","-1.01%"
"10/27/2002","0.99","0.96","0.99","0.90","710.19M","3.13%"
"10/20/2002","0.96","0.94","1.01","0.92","1.02B","1.05%"
"10/13/2002","0.95","0.91","1.01","0.91","1.07B","3.26%"
"10/06/2002","0.92","0.83","0.94","0.82","763.60M","10.84%"
"09/29/2002","0.83","0.83","0.88","0.79","816.23M","-2.35%"
"09/22/2002","0.85","0.78","0.87","0.76","850.87M","7.59%"
"09/15/2002","0.79","0.83","0.90","0.77","750.46M","-4.82%"
"09/08/2002","0.83","0.76","0.89","0.75","750.81M","7.79%"
"09/01/2002","0.77","0.74","0.77","0.71","389.31M","2.67%"
"08/25/2002","0.75","0.76","0.77","0.71","505.65M","-1.32%"
"08/18/2002","0.76","0.74","0.80","0.73","624.60M","2.70%"
"08/11/2002","0.74","0.71","0.75","0.67","488.73M","4.23%"
"08/04/2002","0.71","0.68","0.74","0.64","489.67M","2.90%"
"07/28/2002","0.69","0.66","0.74","0.66","534.19M","6.15%"
"07/21/2002","0.65","0.76","0.79","0.61","1.11B","-14.47%"
"07/14/2002","0.76","0.77","0.86","0.75","742.20M","-1.30%"
"07/07/2002","0.77","0.75","0.81","0.70","690.28M","1.32%"
"06/30/2002","0.76","0.81","0.81","0.64","665.68M","-6.17%"
"06/23/2002","0.81","0.87","0.89","0.73","840.56M","-7.95%"
"06/16/2002","0.88","0.85","0.96","0.84","767.06M","4.76%"
"06/09/2002","0.84","0.90","0.91","0.81","736.69M","-9.68%"
"06/02/2002","0.93","0.92","0.93","0.87","511.24M","2.20%"
"05/26/2002","0.91","0.98","0.98","0.90","402.06M","-6.19%"
"05/19/2002","0.97","0.94","0.99","0.91","624.68M","1.04%"
"05/12/2002","0.96","0.86","1.02","0.84","970.88M","12.94%"
"05/05/2002","0.85","0.80","0.91","0.79","747.62M","6.25%"
"04/28/2002","0.80","0.84","0.85","0.79","650.75M","-5.88%"
"04/21/2002","0.85","0.73","0.85","0.69","1.36B","16.44%"
"04/14/2002","0.73","0.67","0.75","0.67","476.43M","8.96%"
"04/07/2002","0.67","0.65","0.73","0.63","567.69M","-1.47%"
"03/31/2002","0.68","0.71","0.75","0.66","486.28M","-4.23%"
"03/24/2002","0.71","0.77","0.79","0.69","425.39M","-8.97%"
"03/17/2002","0.78","0.71","0.78","0.71","617.31M","11.43%"
"03/10/2002","0.70","0.80","0.84","0.68","905.97M","-14.63%"
"03/03/2002","0.82","0.77","0.85","0.74","1.11B","6.49%"
"02/24/2002","0.77","0.65","0.77","0.65","770.52M","18.46%"
"02/17/2002","0.65","0.65","0.69","0.61","649.09M","-2.99%"
"02/10/2002","0.67","0.63","0.71","0.62","790.69M","6.35%"
"02/03/2002","0.63","0.65","0.65","0.55","1.11B","-8.70%"
"01/27/2002","0.69","0.74","0.79","0.66","1.53B","-4.17%"
"01/20/2002","0.72","0.64","0.77","0.59","2.57B","41.18%"
"01/13/2002","0.51","0.54","0.54","0.45","1.09B","-7.27%"
"01/06/2002","0.55","0.60","0.63","0.54","830.25M","-9.84%"
"12/30/2001","0.61","0.55","0.62","0.52","722.38M","10.91%"
"12/23/2001","0.55","0.51","0.57","0.48","911.01M","10.00%"
"12/16/2001","0.50","0.56","0.57","0.50","895.38M","-9.09%"
"12/09/2001","0.55","0.58","0.62","0.50","972.81M","-6.78%"
"12/02/2001","0.59","0.55","0.64","0.52","1.35B","3.51%"
"11/25/2001","0.57","0.49","0.62","0.49","3.27B","26.67%"
"11/18/2001","0.45","0.47","0.47","0.40","612.50M","0.00%"
"11/11/2001","0.45","0.36","0.49","0.34","1.47B","25.00%"
"11/04/2001","0.36","0.35","0.38","0.34","710.86M","5.88%"
"10/28/2001","0.34","0.38","0.38","0.32","635.28M","-10.53%"
"10/21/2001","0.38","0.40","0.48","0.36","1.17B","-5.00%"
"10/14/2001","0.40","0.41","0.50","0.38","744.86M","0.00%"
"10/07/2001","0.40","0.35","0.41","0.33","403.90M","11.11%"
"09/30/2001","0.36","0.30","0.40","0.28","623.33M","20.00%"
"09/23/2001","0.30","0.39","0.39","0.28","662.27M","-18.92%"
"09/16/2001","0.37","0.36","0.40","0.33","956.51M","-13.95%"
"09/09/2001","0.43","0.42","0.43","0.40","116.67M","0.00%"
"09/02/2001","0.43","0.45","0.46","0.34","804.91M","-4.44%"
"08/26/2001","0.45","0.50","0.51","0.43","384.03M","-11.76%"
"08/19/2001","0.51","0.51","0.54","0.48","415.11M","2.00%"
"08/12/2001","0.50","0.51","0.55","0.47","491.95M","0.00%"
"08/05/2001","0.50","0.61","0.61","0.50","476.74M","-18.03%"
"07/29/2001","0.61","0.61","0.64","0.60","440.58M","0.00%"
"07/22/2001","0.61","0.85","0.86","0.55","1.48B","-28.24%"
"07/15/2001","0.85","0.85","0.87","0.79","474.75M","0.00%"
"07/08/2001","0.85","0.77","0.85","0.74","706.69M","11.84%"
"07/01/2001","0.76","0.70","0.79","0.69","604.43M","7.04%"
"06/24/2001","0.71","0.64","0.73","0.60","625.48M","14.52%"
"06/17/2001","0.62","0.62","0.66","0.56","771.85M","0.00%"
"06/10/2001","0.62","0.78","0.78","0.61","518.28M","-21.52%"
"06/03/2001","0.79","0.87","0.90","0.77","692.18M","-7.06%"
"05/27/2001","0.85","0.86","0.88","0.78","687.15M","0.00%"
"05/20/2001","0.85","0.75","0.88","0.74","715.43M","14.86%"
"05/13/2001","0.74","0.73","0.75","0.66","628.75M","1.37%"
"05/06/2001","0.73","0.87","0.88","0.70","509.10M","-17.05%"
"04/29/2001","0.88","0.78","0.88","0.78","599.74M","15.79%"
"04/22/2001","0.76","0.82","0.87","0.73","771.76M","-3.80%"
"04/15/2001","0.79","0.72","0.91","0.68","964.52M","8.22%"
"04/08/2001","0.73","0.59","0.75","0.54","1.34B","73.81%"
"04/01/2001","0.42","0.52","0.53","0.41","601.67M","-17.65%"
"03/25/2001","0.51","0.54","0.59","0.50","481.00M","0.00%"
"03/18/2001","0.51","0.56","0.57","0.48","578.57M","-7.27%"
"03/11/2001","0.55","0.57","0.58","0.51","499.64M","-9.84%"
"03/04/2001","0.61","0.62","0.70","0.56","1.42B","22.00%"
"02/25/2001","0.50","0.60","0.61","0.48","942.70M","-15.25%"
"02/18/2001","0.59","0.68","0.68","0.55","550.82M","-13.24%"
"02/11/2001","0.68","0.71","0.75","0.67","821.81M","1.49%"
"02/04/2001","0.67","0.73","0.79","0.67","971.67M","-6.94%"
"01/28/2001","0.72","0.96","1.04","0.71","1.24B","-25.77%"
"01/21/2001","0.97","0.97","1.12","0.91","703.10M","-3.00%"
"01/14/2001","1.00","0.92","1.02","0.86","509.57M","13.64%"
"01/07/2001","0.88","0.72","0.93","0.69","1.31B","20.55%"
"12/31/2000","0.73","0.79","0.89","0.68","866.11M","-6.41%"
"12/24/2000","0.78","0.82","0.93","0.75","678.72M","0.00%"
"12/17/2000","0.78","1.04","1.06","0.74","1.39B","-31.58%"
"12/10/2000","1.14","1.14","1.38","1.09","804.55M","-2.56%"
"12/03/2000","1.17","1.26","1.38","1.01","1.01B","-4.88%"
"11/26/2000","1.23","1.49","1.54","1.14","1.00B","-15.17%"
"11/19/2000","1.45","1.30","1.46","1.11","643.04M","5.84%"
"11/12/2000","1.37","1.44","1.54","1.29","612.19M","-8.67%"
"11/05/2000","1.50","1.93","1.97","1.49","604.02M","-20.21%"
"10/29/2000","1.88","1.65","2.04","1.51","929.63M","5.62%"
"10/22/2000","1.78","1.48","1.88","1.38","1.65B","15.58%"
"10/15/2000","1.54","1.41","1.56","0.97","1.27B","8.45%"
"10/08/2000","1.42","1.51","1.64","1.18","870.98M","-10.13%"
"10/01/2000","1.58","1.91","1.92","1.51","690.73M","-17.71%"
"09/24/2000","1.92","2.06","2.13","1.77","642.52M","-7.25%"
"09/17/2000","2.07","2.17","2.23","1.86","697.61M","-5.05%"
"09/10/2000","2.18","2.13","2.30","2.05","529.95M","1.40%"
"09/03/2000","2.15","2.05","2.48","2.01","738.54M","3.37%"
"08/27/2000","2.08","1.94","2.20","1.93","691.65M","4.00%"
"08/20/2000","2.00","1.95","2.02","1.75","393.91M","2.56%"
"08/13/2000","1.95","1.68","2.01","1.63","737.86M","16.07%"
"08/06/2000","1.68","1.60","1.71","1.49","670.35M","3.70%"
"07/30/2000","1.62","1.50","1.71","1.39","652.07M","8.00%"
"07/23/2000","1.50","2.05","2.07","1.45","1.70B","-27.18%"
"07/16/2000","2.06","2.14","2.20","1.95","617.81M","-2.83%"
"07/09/2000","2.12","1.82","2.16","1.63","1.13B","17.13%"
"07/02/2000","1.81","1.83","1.93","1.74","332.27M","-0.55%"
"06/25/2000","1.82","1.77","2.00","1.64","1.38B","7.69%"
"06/18/2000","1.69","2.27","2.43","1.62","1.55B","-26.52%"
"06/11/2000","2.30","2.61","2.61","2.27","408.41M","-11.88%"
"06/04/2000","2.61","2.75","2.81","2.51","409.40M","-9.69%"
"05/28/2000","2.89","2.37","2.91","2.32","568.80M","24.03%"
"05/21/2000","2.33","2.65","2.66","2.02","686.37M","-11.41%"
"05/14/2000","2.63","2.68","3.12","2.54","537.88M","-2.23%"
"05/07/2000","2.69","2.84","2.96","2.45","535.27M","-7.88%"
"04/30/2000","2.92","2.80","3.02","2.65","604.37M","5.80%"
"04/23/2000","2.76","2.47","2.87","2.24","879.00M","5.34%"
"04/16/2000","2.62","2.26","2.81","2.23","664.34M","11.97%"
"04/09/2000","2.34","3.36","3.42","2.04","973.64M","-30.77%"
"04/02/2000","3.38","3.27","3.43","2.79","723.38M","0.90%"
"03/26/2000","3.35","3.61","3.76","3.15","519.65M","-7.71%"
"03/19/2000","3.63","3.17","3.76","3.11","993.02M","12.04%"
"03/12/2000","3.24","3.20","3.35","3.00","630.48M","-2.99%"
"03/05/2000","3.34","3.14","3.45","3.03","596.23M","7.05%"
"02/27/2000","3.12","3.33","3.45","3.10","636.45M","-9.83%"
"02/20/2000","3.46","3.25","3.59","3.15","497.36M","6.79%"
"02/13/2000","3.24","3.78","3.81","3.19","614.21M","-14.96%"
"02/06/2000","3.81","3.81","4.20","3.66","1.15B","-3.05%"
"01/30/2000","3.93","3.02","4.30","2.92","1.86B","27.60%"
"01/23/2000","3.08","3.38","3.67","3.00","1.31B","-0.65%"
"01/16/2000","3.10","3.17","3.38","3.00","621.41M","-3.43%"
"01/09/2000","3.21","3.63","3.63","3.15","1.07B","-7.76%"
"01/02/2000","3.48","4.08","4.58","3.20","2.03B","-8.66%"
"12/26/1999","3.81","4.39","4.41","3.80","985.37M","-15.33%"
"12/19/1999","4.50","4.89","5.10","4.45","778.01M","-4.26%"
"12/12/1999","4.70","5.33","5.33","4.55","837.11M","-11.82%"
"12/05/1999","5.33","4.34","5.65","4.22","1.70B","23.09%"
"11/28/1999","4.33","4.78","4.84","4.10","1.26B","-7.08%"
"11/21/1999","4.66","3.89","4.76","3.80","1.10B","19.49%"
"11/14/1999","3.90","3.78","4.00","3.67","798.08M","4.00%"
"11/07/1999","3.75","3.24","4.15","3.17","1.80B","15.38%"
"10/31/1999","3.25","3.40","3.59","3.05","1.29B","-7.93%"
"10/24/1999","3.53","3.95","4.22","3.29","1.46B","-10.18%"
"10/17/1999","3.93","3.75","4.18","3.55","851.50M","4.80%"
"10/10/1999","3.75","4.46","4.47","3.70","1.01B","-15.92%"
"10/03/1999","4.46","3.97","4.50","3.74","1.56B","15.54%"
"09/26/1999","3.86","3.31","4.25","3.06","3.02B","18.77%"
"09/19/1999","3.25","3.18","3.44","3.03","992.73M","1.88%"
"09/12/1999","3.19","3.28","3.40","3.12","772.92M","-4.20%"
"09/05/1999","3.33","3.19","3.40","3.05","751.85M","6.73%"
"08/29/1999","3.12","3.19","3.25","2.80","2.13B","-2.80%"
"08/22/1999","3.21","2.90","3.39","2.89","1.95B","13.03%"
"08/15/1999","2.84","2.46","2.94","2.39","1.95B","16.39%"
"08/08/1999","2.44","2.29","2.44","2.05","1.72B","8.93%"
"08/01/1999","2.24","2.46","2.55","2.05","2.55B","-10.40%"
"07/25/1999","2.50","2.76","2.89","2.44","2.22B","-12.59%"
"07/18/1999","2.86","3.40","3.42","2.58","2.63B","-16.86%"
"07/11/1999","3.44","3.12","3.56","2.88","1.67B","9.55%"
"07/04/1999","3.14","3.20","3.33","3.00","821.61M","1.29%"
"06/27/1999","3.10","2.77","3.23","2.56","1.42B","12.73%"
"06/20/1999","2.75","2.84","3.24","2.70","1.35B","-1.08%"
"06/13/1999","2.78","2.60","2.98","2.24","1.76B","4.91%"
"06/06/1999","2.65","2.71","3.03","2.62","1.32B","-2.21%"
"05/30/1999","2.71","2.79","2.88","2.43","1.88B","-8.75%"
"05/23/1999","2.97","3.22","3.23","2.61","1.48B","-7.48%"
"05/16/1999","3.21","3.25","3.49","3.04","1.22B","-3.02%"
"05/09/1999","3.31","3.42","3.85","3.25","1.17B","-2.93%"
"05/02/1999","3.41","4.17","4.18","3.27","2.21B","-20.70%"
"04/25/1999","4.30","5.22","5.53","4.12","2.23B","-18.10%"
"04/18/1999","5.25","4.72","5.41","3.84","2.07B","10.53%"
"04/11/1999","4.75","4.40","4.80","3.77","1.49B","3.94%"
"04/04/1999","4.57","4.32","4.89","4.15","1.24B","6.78%"
"03/28/1999","4.28","3.75","4.50","3.70","1.57B","22.99%"
"03/21/1999","3.48","3.33","3.69","2.85","1.41B","2.96%"
"03/14/1999","3.38","3.33","3.58","3.21","908.96M","1.50%"
"03/07/1999","3.33","3.04","3.57","2.98","1.33B","9.54%"
"02/28/1999","3.04","3.17","3.40","2.90","1.63B","-5.00%"
"02/21/1999","3.20","2.54","3.25","2.45","2.55B","25.49%"
"02/14/1999","2.55","2.67","2.71","2.11","1.32B","-2.30%"
"02/07/1999","2.61","2.86","2.88","2.38","1.20B","-10.00%"
"01/31/1999","2.90","2.94","3.17","2.71","1.30B","-0.68%"
"01/24/1999","2.92","3.04","3.49","2.75","2.54B","-5.19%"
"01/17/1999","3.08","3.76","3.76","2.31","2.66B","-12.25%"
"01/10/1999","3.51","4.60","4.62","3.12","2.69B","-12.47%"
"01/03/1999","4.01","2.73","4.98","2.66","5.05B","49.63%"
"12/27/1998","2.68","2.76","3.02","2.53","2.11B","-1.11%"
"12/20/1998","2.71","2.53","2.75","2.50","1.70B","13.39%"
"12/13/1998","2.39","1.84","2.51","1.82","5.38B","28.49%"
"12/06/1998","1.86","1.61","1.87","1.54","2.87B","18.47%"
"11/29/1998","1.57","1.83","1.84","1.52","3.01B","-13.26%"
"11/22/1998","1.81","1.59","1.94","1.55","3.73B","19.87%"
"11/15/1998","1.51","1.07","1.51","1.03","4.76B","42.45%"
"11/08/1998","1.06","1.02","1.17","1.01","1.87B","1.92%"
"11/01/1998","1.04","1.07","1.11","1.03","2.08B","-0.95%"
"10/25/1998","1.05","0.99","1.08","0.95","2.27B","8.25%"
"10/18/1998","0.97","0.82","0.99","0.82","1.78B","16.87%"
"10/11/1998","0.83","0.81","0.85","0.75","1.73B","9.21%"
"10/04/1998","0.76","0.91","0.94","0.67","2.93B","-17.39%"
"09/27/1998","0.92","0.97","1.00","0.83","3.51B","1.10%"
"09/20/1998","0.91","0.63","0.97","0.63","3.75B","37.88%"
"09/13/1998","0.66","0.67","0.72","0.59","2.61B","4.76%"
"09/06/1998","0.63","0.78","0.79","0.61","1.91B","-12.50%"
"08/30/1998","0.72","0.88","0.90","0.54","3.98B","-18.18%"
"08/23/1998","0.88","1.09","1.15","0.86","2.00B","-18.52%"
"08/16/1998","1.08","1.01","1.11","0.99","1.66B","5.88%"
"08/09/1998","1.02","0.97","1.12","0.96","2.22B","5.15%"
"08/02/1998","0.97","0.91","0.99","0.83","2.12B","5.43%"
"07/26/1998","0.92","0.99","1.06","0.88","2.29B","-11.54%"
"07/19/1998","1.04","1.01","1.22","0.97","3.36B","4.00%"
"07/12/1998","1.00","0.80","1.00","0.79","1.88B","20.48%"
"07/05/1998","0.83","1.06","1.20","0.82","4.14B","-19.42%"
"06/28/1998","1.03","0.79","1.05","0.79","2.54B","30.38%"
"06/21/1998","0.79","0.62","0.87","0.60","4.36B","25.40%"
"06/14/1998","0.63","0.50","0.69","0.49","3.63B","23.53%"
"06/07/1998","0.51","0.37","0.53","0.36","2.13B","37.84%"
"05/31/1998","0.37","0.37","0.38","0.34","624.98M","0.00%"
"05/24/1998","0.37","0.36","0.37","0.33","1.04B","2.78%"
"05/17/1998","0.36","0.37","0.38","0.36","467.11M","-2.70%"
"05/10/1998","0.37","0.39","0.39","0.36","1.00B","-2.63%"
"05/03/1998","0.38","0.40","0.40","0.37","797.06M","-2.56%"
"04/26/1998","0.39","0.35","0.41","0.32","2.98B","11.43%"
"04/19/1998","0.35","0.40","0.41","0.34","1.15B","-12.50%"
"04/12/1998","0.40","0.40","0.42","0.38","1.24B","0.00%"
"04/05/1998","0.40","0.39","0.40","0.35","1.00B","2.56%"
"03/29/1998","0.39","0.36","0.40","0.35","1.10B","11.43%"
"03/22/1998","0.35","0.35","0.36","0.33","709.99M","0.00%"
"03/15/1998","0.35","0.33","0.36","0.32","772.01M","6.06%"
"03/08/1998","0.33","0.32","0.37","0.32","1.53B","3.13%"
"03/01/1998","0.32","0.32","0.33","0.29","883.51M","0.00%"
"02/22/1998","0.32","0.26","0.33","0.26","1.29B","23.08%"
"02/15/1998","0.26","0.26","0.26","0.25","249.74M","0.00%"
"02/08/1998","0.26","0.25","0.27","0.24","657.07M","4.00%"
"02/01/1998","0.25","0.25","0.26","0.24","410.64M","0.00%"
"01/25/1998","0.25","0.25","0.25","0.23","453.36M","0.00%"
"01/18/1998","0.25","0.24","0.27","0.24","655.92M","4.17%"
"01/11/1998","0.24","0.21","0.25","0.21","636.12M","14.29%"
"01/04/1998","0.21","0.24","0.25","0.21","463.22M","-16.00%"
"12/28/1997","0.25","0.23","0.25","0.23","298.90M","8.70%"
"12/21/1997","0.23","0.22","0.24","0.22","167.06M","4.55%"
"12/14/1997","0.22","0.23","0.23","0.21","349.58M","-4.35%"
"12/07/1997","0.23","0.23","0.24","0.22","304.61M","0.00%"
"11/30/1997","0.23","0.21","0.23","0.21","212.71M","9.52%"
"11/23/1997","0.21","0.22","0.22","0.20","171.17M","-4.55%"
"11/16/1997","0.22","0.21","0.23","0.21","406.42M","4.76%"
"11/09/1997","0.21","0.22","0.23","0.18","518.40M","-4.55%"
"11/02/1997","0.22","0.26","0.26","0.22","259.97M","-12.00%"
"10/26/1997","0.25","0.24","0.27","0.19","694.68M","0.00%"
"10/19/1997","0.25","0.18","0.25","0.18","747.31M","38.89%"
"10/12/1997","0.18","0.20","0.21","0.18","214.66M","-10.00%"
"10/05/1997","0.20","0.20","0.21","0.18","286.30M","0.00%"
"09/28/1997","0.20","0.21","0.22","0.19","313.32M","-4.76%"
"09/21/1997","0.21","0.20","0.24","0.20","810.50M","5.00%"
"09/14/1997","0.20","0.18","0.20","0.15","513.53M","11.11%"
"09/07/1997","0.18","0.13","0.18","0.12","521.64M","50.00%"
"08/31/1997","0.12","0.12","0.13","0.12","159.05M","0.00%"
"08/24/1997","0.12","0.11","0.12","0.11","139.97M","9.09%"
"08/17/1997","0.11","0.10","0.11","0.10","102.38M","0.00%"
"08/10/1997","0.11","0.11","0.12","0.10","100.80M","0.00%"
"08/03/1997","0.11","0.12","0.12","0.11","223.82M","-8.33%"
"07/27/1997","0.12","0.11","0.13","0.11","298.97M","9.09%"
"07/20/1997","0.11","0.11","0.12","0.10","144.70M","0.00%"
"07/13/1997","0.11","0.12","0.12","0.11","416.83M","0.00%"
"07/06/1997","0.11","0.09","0.13","0.09","1.03B","10.00%"
"06/29/1997","0.10","0.08","0.10","0.07","409.97M","42.86%"
"06/22/1997","0.07","0.08","0.08","0.07","165.65M","-12.50%"
"06/15/1997","0.08","0.08","0.08","0.07","249.50M","0.00%"
"06/08/1997","0.08","0.08","0.09","0.08","226.49M","0.00%"
"06/01/1997","0.08","0.08","0.09","0.07","366.70M","14.29%"
"05/25/1997","0.07","0.08","0.08","0.07","386.78M","0.00%"
"05/18/1997","0.07","0.09","0.09","0.07","1.16B","-22.22%"
